index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.1023,2,0.0,0.0,0.0,0.82,0.0,4787556352,6291456,4793847808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.2094,2,0.05,0.05,0.1,1.55,0.0,4788326400,6291456,4794617856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.3158,2,0.1,0.11,0.21000000000000002,2.28,0.0,4788588544,6291456,4794880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.4185,2,0.11,0.13,0.24,3.07,0.0,4788588544,6291456,4794880000,0,0,0,0,0,0,0,5,1,2425,90,0,0,0,0
6,1,0.5241,2,0.12,0.13,0.25,3.89,0.0,4788588544,6291456,4794880000,0,0,0,0,0,0,0,5,1,2425,90,0,0,0,0
7,1,0.6301,2,0.13,0.14,0.27,4.71,0.0,4788588544,6291456,4794880000,0,0,0,0,0,0,0,6,2,3483,160,0,0,0,0
8,1,0.7357,2,0.16,0.15,0.31,5.51,0.01,4788584448,6291456,4794875904,2,0,8192,0,14,0,16,12,11,7974,1526,0,0,0,0
9,1,0.8437,2,0.19,0.16,0.35,6.31,0.01,4788584448,6291456,4794875904,2,0,8192,0,14,0,16,15,17,8295,5794,0,0,0,0
10,1,0.9457,2,0.22,0.17,0.39,7.09,0.01,4788584448,6291456,4794875904,2,0,8192,0,14,0,16,16,17,8385,5794,0,0,0,0
11,1,1.0513,2,0.22,0.17,0.39,7.93,0.01,4788584448,6291456,4794875904,2,0,8192,0,14,0,16,16,17,8385,5794,0,0,0,0
12,1,1.1565,2,0.23,0.17,0.4,8.76,0.01,4788584448,6291456,4794875904,2,0,8192,0,14,0,16,21,19,10810,5974,0,0,0,0
13,1,1.2627,2,0.27,0.18,0.45,9.53,0.01,4790448128,6291456,4796739584,2,0,8192,0,14,0,16,41,40,17502,16216,0,0,0,0
14,1,1.368,2,0.34,0.27,0.6100000000000001,10.21,0.01,4790517760,6291456,4796809216,2,0,8192,0,14,0,16,48,51,18318,18062,0,0,0,0
15,1,1.47,2,0.4,0.33,0.73,10.9,0.01,4791255040,6291456,4797546496,2,0,8192,0,14,0,16,56,60,23101,22615,0,0,0,0
16,1,1.573,2,0.44,0.34,0.78,11.67,0.01,4791320576,6291456,4797612032,2,0,8192,0,14,0,16,61,62,25281,22815,0,0,0,0
17,1,1.6785,2,0.46,0.34,0.8,12.49,0.01,4791320576,6291456,4797612032,2,0,8192,0,14,0,16,61,62,25281,22815,0,0,0,0
18,1,1.7847,2,0.46,0.35,0.81,13.32,0.01,4791320576,6291456,4797612032,2,0,8192,0,14,0,16,66,63,27706,22905,0,0,0,0
19,1,1.8901,2,0.47,0.36,0.83,14.14,0.01,4791320576,6291456,4797612032,2,0,8192,0,14,0,16,66,63,27706,22905,0,0,0,0
20,1,1.9954,2,0.48,0.37,0.85,14.96,0.01,4791320576,6291456,4797612032,2,0,8192,0,14,0,16,66,63,27706,22905,0,0,0,0
21,1,2.1007,2,0.51,0.39,0.9,15.74,0.02,4791107584,6291456,4797399040,6,26,73728,131072,16,81,33,73,74,32323,24465,0,0,0,0
22,1,2.207,2,0.57,0.39,0.96,16.5,0.02,4791107584,6291456,4797399040,6,26,73728,131072,16,81,33,76,80,32644,28731,0,0,0,0
23,1,2.3124,2,0.6,0.41,1.01,17.3,0.02,4791107584,6291456,4797399040,6,26,73728,131072,16,81,33,77,80,32734,28731,0,0,0,0
24,1,2.4176,2,0.63,0.44,1.07,18.06,0.02,4791058432,6291456,4797349888,6,26,73728,131072,16,81,33,77,81,32734,28855,0,0,0,0
25,1,2.5233,2,0.7,0.51,1.21,18.76,0.02,4791058432,6291456,4797349888,6,26,73728,131072,16,81,33,78,83,32860,29038,0,0,0,0
26,1,2.6288,2,0.76,0.59,1.35,19.43,0.02,4791058432,6291456,4797349888,6,26,73728,131072,16,81,33,85,85,35468,29198,0,0,0,0
27,1,2.7317,2,0.81,0.6,1.4100000000000001,20.17,0.02,4791701504,6291456,4797992960,6,26,73728,131072,16,81,33,85,86,35468,29288,0,0,0,0
28,1,2.8374,2,0.83,0.63,1.46,20.96,0.02,4791701504,6291456,4797992960,6,26,73728,131072,16,81,33,85,86,35468,29288,0,0,0,0
29,1,2.9425,2,0.87,0.66,1.53,21.72,0.02,4791701504,6291456,4797992960,6,26,73728,131072,16,81,33,91,95,39959,30654,0,0,0,0
30,1,3.0477,2,0.89,0.66,1.55,22.53,0.02,4791701504,6291456,4797992960,6,26,73728,131072,16,81,33,95,101,40370,34924,0,0,0,0
31,1,3.1534,2,0.9,0.66,1.56,23.36,0.02,4791701504,6291456,4797992960,6,26,73728,131072,16,81,33,96,103,40496,35118,0,0,0,0
32,1,3.2587,2,0.92,0.67,1.59,24.17,0.02,4791701504,6291456,4797992960,6,26,73728,131072,16,81,33,96,103,40496,35118,0,0,0,0
33,1,3.3611,2,0.96,0.68,1.6400000000000001,24.93,0.02,4792217600,6291456,4798509056,6,26,73728,131072,16,81,33,96,103,40496,35118,0,0,0,0
34,1,3.4643,2,0.97,0.69,1.66,25.73,0.02,4792217600,6291456,4798509056,6,26,73728,131072,16,81,33,96,103,40496,35118,0,0,0,0
35,1,3.5694,2,0.98,0.69,1.67,26.55,0.02,4792217600,6291456,4798509056,6,26,73728,131072,16,81,33,102,105,43045,35298,0,0,0,0
36,1,3.6748,2,1.0,0.72,1.72,27.34,0.02,4792217600,6291456,4798509056,6,26,73728,131072,16,81,33,103,106,43135,35388,0,0,0,0
37,1,3.7799,2,1.06,0.78,1.84,28.04,0.02,4784844800,6291456,4791136256,6,26,73728,131072,16,81,33,103,106,43135,35388,0,0,0,0
38,1,3.8821,2,1.15,0.85,2.0,28.68,0.02,4785360896,6291456,4791652352,6,26,73728,131072,16,81,33,109,117,47626,37092,0,0,0,0
39,1,3.9843,2,1.16,0.85,2.01,29.48,0.02,4785811456,6291456,4792102912,6,26,73728,131072,16,81,33,113,120,48037,40931,0,0,0,0
40,1,4.0906,2,1.16,0.86,2.02,30.31,0.02,4785811456,6291456,4792102912,6,26,73728,131072,16,81,33,113,120,48037,40931,0,0,0,0
41,1,4.1967,2,1.17,0.86,2.03,31.15,0.02,4785811456,6291456,4792102912,6,26,73728,131072,16,81,33,113,120,48037,40931,0,0,0,0
42,1,4.3029,2,1.18,0.86,2.04,31.99,0.02,4785811456,6291456,4792102912,6,26,73728,131072,16,81,33,113,120,48037,40931,0,0,0,0
43,1,4.4089,2,1.19,0.88,2.07,32.8,0.02,4785799168,6291456,4792090624,6,26,73728,131072,16,81,33,118,122,50462,41111,0,0,0,0
44,1,4.5144,2,1.22,0.89,2.11,33.58,0.02,4785799168,6291456,4792090624,6,26,73728,131072,16,81,33,118,122,50462,41111,0,0,0,0
45,1,4.6197,2,1.26,0.91,2.17,34.36,0.02,4785782784,6291456,4792074240,6,28,73728,139264,16,95,49,118,122,50462,41111,0,0,0,0
46,1,4.7259,2,1.33,0.93,2.2600000000000002,35.08,0.02,4785782784,6291456,4792074240,6,28,73728,139264,16,95,49,124,131,54953,42477,0,0,0,0
47,1,4.8325,2,1.42,0.96,2.38,35.81,0.02,4786302976,6291456,4792594432,6,28,73728,139264,16,95,49,128,136,55364,46655,0,0,0,0
48,1,4.9342,2,1.55,1.02,2.5700000000000003,36.44,0.02,4787335168,6291456,4793626624,6,28,73728,139264,16,95,49,128,136,55364,46655,0,0,0,0
49,1,5.0373,2,1.67,1.08,2.75,37.07,0.02,4787322880,6291456,4793614336,6,28,73728,139264,16,95,49,128,136,55364,46655,0,0,0,0
50,1,5.1402,2,1.77,1.09,2.8600000000000003,37.77,0.02,4787322880,6291456,4793614336,6,28,73728,139264,16,95,49,128,136,55364,46655,0,0,0,0
51,1,5.2426,2,1.89,1.11,3.0,38.44,0.02,4787191808,6291456,4793483264,6,28,73728,139264,16,95,49,128,136,55364,46655,0,0,0,0
52,1,5.3471,2,2.03,1.12,3.15,39.12,0.02,4787920896,6291456,4794212352,6,28,73728,139264,16,95,49,133,138,57789,46835,0,0,0,0
53,1,5.4491,2,2.15,1.13,3.28,39.8,0.02,4787920896,6291456,4794212352,6,28,73728,139264,16,95,49,133,138,57789,46835,0,0,0,0
54,1,5.5514,2,2.2,1.14,3.34,40.55,0.02,4788178944,6291456,4794470400,6,28,73728,139264,16,95,49,133,141,57789,47144,0,0,0,0
55,1,5.6543,2,2.29,1.15,3.44,41.26,0.02,4788178944,6291456,4794470400,6,28,73728,139264,16,95,49,141,152,62511,52375,0,0,0,0
56,1,5.7595,2,2.37,1.19,3.56,41.94,0.02,4788637696,6291456,4794929152,6,30,73728,147456,16,109,65,143,152,62691,52375,0,0,0,0
57,1,5.8617,2,2.42,1.19,3.61,42.7,0.02,4788813824,6291456,4795105280,6,30,73728,147456,16,109,65,143,152,62691,52375,0,0,0,0
58,1,5.9676,2,2.44,1.2,3.6399999999999997,43.52,0.02,4788813824,6291456,4795105280,6,30,73728,147456,16,109,65,143,152,62691,52375,0,0,0,0
59,1,6.074,2,2.52,1.26,3.7800000000000002,44.21,0.02,4795006976,6291456,4801298432,6,30,73728,147456,16,109,65,149,154,65427,52535,0,0,0,0
60,1,6.1755,2,2.6,1.31,3.91,44.89,0.02,4808425472,6291456,4814716928,6,30,73728,147456,16,109,65,149,155,65427,52625,0,0,0,0
61,1,6.2776,2,2.62,1.33,3.95,45.65,0.02,4808425472,6291456,4814716928,6,30,73728,147456,16,109,65,150,156,65483,52695,0,0,0,0
62,1,6.383,2,2.66,1.35,4.01,46.42,0.02,4808925184,6291456,4815216640,6,30,73728,147456,16,109,65,155,164,68797,53971,0,0,0,0
63,1,6.4888,2,2.8,1.37,4.17,47.08,0.02,4808925184,6291456,4815216640,6,30,73728,147456,16,109,65,159,171,70295,58328,0,0,0,0
64,1,6.5917,2,2.83,1.38,4.21,47.85,0.02,4808925184,6291456,4815216640,6,30,73728,147456,16,109,65,160,171,70385,58328,0,0,0,0
65,1,6.6972,2,2.86,1.4,4.26,48.63,0.02,4808859648,6291456,4815151104,8,58,106496,294912,17,240,83,161,172,70441,58398,0,0,0,0
66,1,6.8032,2,2.89,1.41,4.3,49.42,0.02,4808859648,6291456,4815151104,8,58,106496,294912,17,240,83,161,172,70441,58398,0,0,0,0
67,1,6.9087,2,2.96,1.42,4.38,50.18,0.02,4808859648,6291456,4815151104,8,58,106496,294912,17,240,83,166,174,72866,58578,0,0,0,0
68,1,7.0109,2,3.02,1.44,4.46,50.91,0.02,4808859648,6291456,4815151104,8,58,106496,294912,17,240,83,166,174,72866,58578,0,0,0,0
69,1,7.1127,2,3.11,1.44,4.55,51.61,0.02,4808859648,6291456,4815151104,8,58,106496,294912,17,240,83,169,180,73144,59674,0,0,0,0
70,1,7.2143,2,3.24,1.49,4.73,52.23,0.02,4815532032,6291456,4821823488,8,58,106496,294912,17,240,83,175,189,77678,64218,0,0,0,0
71,1,7.316,2,3.32,1.52,4.84,52.93,0.02,4815790080,6291456,4822081536,8,58,106496,294912,17,240,83,176,189,77768,64218,0,0,0,0
72,1,7.4184,2,3.34,1.53,4.87,53.7,0.02,4816175104,6291456,4822466560,8,58,106496,294912,17,240,83,176,189,77768,64218,0,0,0,0
73,1,7.5236,2,3.37,1.58,4.95,54.46,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,176,189,77768,64218,0,0,0,0
74,1,7.6292,2,3.4,1.59,4.99,55.25,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,176,189,77768,64218,0,0,0,0
75,1,7.7345,2,3.43,1.6,5.03,56.04,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,176,189,77768,64218,0,0,0,0
76,1,7.8399,2,3.44,1.6,5.04,56.86,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,181,190,80193,64308,0,0,0,0
77,1,7.9453,2,3.45,1.62,5.07,57.67,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,181,190,80193,64308,0,0,0,0
78,1,8.0507,2,3.46,1.63,5.09,58.49,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,181,190,80193,64308,0,0,0,0
79,1,8.157,2,3.5,1.64,5.14,59.28,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,187,199,84684,65674,0,0,0,0
80,1,8.2641,2,3.53,1.65,5.18,60.09,0.02,4816334848,6291456,4822626304,8,58,106496,294912,17,240,83,190,204,85005,69858,0,0,0,0
81,1,8.366,2,3.59,1.72,5.31,60.77,0.02,4816850944,6291456,4823142400,8,58,106496,294912,17,240,83,190,204,85005,69858,0,0,0,0
82,1,8.4684,2,3.64,1.77,5.41,61.48,0.02,4818137088,6291456,4824428544,8,58,106496,294912,17,240,83,190,204,85005,69858,0,0,0,0
83,1,8.571,2,3.66,1.78,5.44,62.26,0.02,4818202624,6291456,4824494080,8,58,106496,294912,17,240,83,190,204,85005,69858,0,0,0,0
84,1,8.6767,2,3.67,1.79,5.46,63.07,0.02,4818202624,6291456,4824494080,8,58,106496,294912,17,240,83,190,204,85005,69858,0,0,0,0
85,1,8.7822,2,3.68,1.79,5.470000000000001,63.89,0.02,4818202624,6291456,4824494080,8,58,106496,294912,17,240,83,195,205,87430,69948,0,0,0,0
86,1,8.8886,2,3.72,1.81,5.53,64.68,0.02,4821303296,6291456,4827594752,8,58,106496,294912,17,240,83,195,206,87430,70038,0,0,0,0
87,1,8.9941,2,3.75,1.84,5.59,65.46,0.02,4821303296,6291456,4827594752,8,58,106496,294912,17,240,83,195,206,87430,70038,0,0,0,0
88,1,9.0967,2,3.79,1.85,5.640000000000001,66.22,0.02,4821303296,6291456,4827594752,8,58,106496,294912,17,240,83,202,216,92494,71494,0,0,0,0
89,1,9.2023,2,3.81,1.86,5.67,67.04,0.02,4821303296,6291456,4827594752,8,58,106496,294912,17,240,83,205,222,92815,75769,0,0,0,0
90,1,9.3091,2,3.83,1.86,5.69,67.86,0.02,4821037056,6291456,4827328512,8,58,106496,294912,17,240,83,207,222,92995,75769,0,0,0,0
91,1,9.4145,2,3.85,1.87,5.720000000000001,68.66,0.02,4821286912,6291456,4827578368,8,58,106496,294912,17,240,83,207,222,92995,75769,0,0,0,0
92,1,9.5197,2,3.92,1.96,5.88,69.34,0.02,4810092544,6291456,4816384000,8,58,106496,294912,17,240,83,207,222,92995,75769,0,0,0,0
93,1,9.6216,2,3.94,1.99,5.93,70.1,0.02,4810682368,6291456,4816973824,8,58,106496,294912,17,240,83,207,222,92995,75769,0,0,0,0
94,1,9.7278,2,3.95,2.01,5.96,70.91,0.03,4807221248,6291456,4813512704,31,58,483328,294912,37,240,119,207,222,92995,75769,0,0,0,0
95,1,9.8334,2,3.97,2.13,6.1,71.57,0.05,4806524928,6291456,4812816384,54,1286,860160,47964160,51,355,269,207,222,92995,75769,0,0,0,0
96,1,9.9349,2,3.99,2.13,6.12,72.35,0.05,4806787072,6291456,4813078528,54,1286,860160,47964160,51,355,269,213,227,95544,76312,0,0,0,0
97,1,10.0426,2,4.03,2.16,6.19,73.14,0.05,4806787072,6291456,4813078528,54,1286,860160,47964160,51,355,269,215,230,95817,76583,0,0,0,0
98,1,10.1479,2,4.05,2.18,6.23,73.93,0.05,4790255616,6291456,4796547072,54,1286,860160,47964160,51,355,269,219,237,96230,77366,0,0,0,0
99,1,10.2532,2,4.14,2.19,6.33,74.66,0.05,4790255616,6291456,4796547072,54,1286,860160,47964160,51,355,269,229,249,101134,79235,0,0,0,0
100,1,10.3554,2,4.16,2.2,6.36,75.44,0.05,4790370304,6291456,4796661760,54,1286,860160,47964160,51,355,269,237,256,101958,83547,0,0,0,0
